topic	sentence_hash	sentence	stance	aspect	inner	cross
death penalty	4bf6d5914b0d452abd6da3947749182e		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccn	000000000000000000000000000000000000000000000000000000000000000011111111110000000000000000000000000000	Train	Dev
death penalty	6f6c5fae818e966f039e69a8dde3c025		nnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00000000000000000000000000000000000000001111111000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Dev
death penalty	2695f929d9ce86571748f3451df42077		nnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Dev
death penalty	8860451ad9d4d10e46928d48a93a4867		nnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnn	0000000000000000000000000000000000000000000000000000000000011111111111100000000111111110000000000000000000000000000000	Train	Dev
death penalty	1ee755322881c316b3afd8772a81dedf		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnn	00000000000000000000000000000000000000000000000000000000000000001111111110000000000000000000000000000000000000000000000000000000000000111100000000000000000000000000	Train	Dev
death penalty	c6bd7e000b66457fd1984f00e32dbef3		nnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00000000000000000000000000011111000000000000000000000000000000000000000000000000000000001111100000000000000000000000000011111100000111111111111111000000000000000000000000000000000000000000000000000000	Dev	Dev
death penalty	28c32dc387083051eb688615eacf379a		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000011111111110000000011111111110000000000000000000000000000000011111111111100000000111111111111111111111110	Train	Dev
death penalty	08c7c3a209aac84300c837bf024af2d5		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111000000000000000011111110000000111110	Train	Dev
death penalty	7281fe9d857ef7a72576b4515c0afdc6		pppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00000000000000000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000000	Train	Dev
death penalty	1838d6aa40d1c5475e6795e07804e326		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000000000000000000000001111110000000011111110000000001111111000000000000000000000000000000000000000000000000000000000000000000011111000001111111110000000011111110	Dev	Dev
death penalty	b078b71f16ec9385a9c84b56fec31e2c		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Dev
death penalty	4b73f0972d8684cd20ae4fbacba93596		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000001111111100000000000000000001111111111111111110000000011111001111111111111111110000000000000000000000000000000000111111111100000000000000000000000011111000000000000000000000111111111111111100000000000	Dev	Dev
death penalty	a7954cf89e7bff6a636de849c4f13d7f		nnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000000000000000000011111111111111110000000000000000000000000000111100000000	Test	
death penalty	6a4c5a63d328dae49c2b270716210d00		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000000000000000000000000000000000000000000000000000000000000000000111111111111111000000000111111111000000000011111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Dev
death penalty	ffa7b39b69056a2bbede5e2fafd01d06		ccccccccccccccccccccccccccccccccccccccccccccccccccccn	00001111110000000000000000000000000000000000111111110	Test	
death penalty	b88fc56c03c0f86165359071728c42c1		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00000000000000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000111110000000000000000000000000000	Dev	Dev
death penalty	6abb9c812ef7103cffbd7bab088520fa		nnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	000000000000000000000000000000000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Dev
death penalty	01067579275ffe22a834b11bee6a74be		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000011111111100000000001111111111000000000000000000000000000001111111111000000000000000000000000000000	Test	
death penalty	c4ddd1816cb8a3f04f80271e68d46fd7		cccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000000000000000011110	Test	
death penalty	865159a0cb18b00349e0caf7fa10d285		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000011111100000000000000000000000111100000000000000000000000000000011111111111110	Train	Dev
death penalty	ad0615d0f54885dd218deb56a2c9135c		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnn	0000000000000000000000000000000000000111111111111111111111000000000111111111111110000000000000011111110000000000000000000000	Dev	Dev
death penalty	ff70e7c85cc8abbf9d00ac3c002f744c		nnnnnnnnnppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	000000000000000000000000111111111000000000000000000000000000000000000000000000000000000000000000000000	Train	Dev
death penalty	620c7fe6526b8c7ff8a8a74d00f1be81		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000011111111111100000000000001111111111111111111000000000000000000000000000000000000000000000	Train	Dev
death penalty	92ca1dc7a750fe675948a724222ace11		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000111111100000000000000000000000000000000000000000000000001111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Test	
death penalty	be34cd1ec60614bba3798f6fa887f7c5		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000011111111111000000000000000011111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111110000000000000001111110	Train	Dev
death penalty	799f1f26225cfd449da75affaf04614c		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000001111111111000000000000000000000000000011111111100000000000000000000000000000000000000000000	Train	Dev
death penalty	26a88c9125066d678c0c3ff20c3bfd3f		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000000000000000000000000000000000000000000000000011111100000000000000000000000001111110000000000000000000000000000000000111111111111000000000000000000000000000000000000000	Train	Dev
death penalty	b2bcc4dfe44664c796a71b607293d2c5		nnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000000000000000000011111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111100000000000000	Train	Dev
death penalty	0613657f1532432b3ab4cc9b439a380a		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000000000000000000111111111111110000111111111111111111111111100000000000000000000000000000000000	Test	
death penalty	53074497b08c18902903ed1ddc333bda		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnn	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Dev
death penalty	00572ffb19b30c1a088ef1c75d397325		nnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Dev
death penalty	ac4e11c11caedbb1d0aa6d322c20ab1c		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111000011111111100000011111110000000000000000000000000000000000000000000000000000000	Train	Dev
death penalty	e98cb306712b167d0343df77fb299507		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Dev	Dev
death penalty	3f7e35d4e2ab169672d96a8881fdd258		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnn	000000000000000000000000000000000000000000000000000111110000001111111000000000000111111110000000000000000	Train	Dev
death penalty	6b9dae73d762021be623d902e03f6bf0		nnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000000000011111111110000000000000000000000011111111100001111111111110000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Dev
death penalty	a4b55325b864b55a142854642eba03c1		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000000000000000000000000000000000111111100000000011111111000011111110	Test	
death penalty	9c8fbc11f8fefb47d1279985b126f207		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111100000000000000000000000	Train	Dev
death penalty	9fe241bb4fd11a5210303bc8a126b9d4		nnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000001111111111110000111111100000000000000000000000000000000000000000000000000000000000000000000001111100000111111000000000000000000000	Train	Dev
death penalty	024c6edb9261465ab1e317101781f3ee		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000000000000000000000000000000000000000000000000000000001111111110000011111111111110	Dev	Dev
death penalty	b475892b83ecd79247728af2034bdec9		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnn	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111000000000000000000000000000000000000000000000000000000000000000000000000	Train	Dev
death penalty	d3e93826ec9c3e7122251bd1c66a07e6		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000000000000000000000000000000000111111111000000000000000000000000000000000000000000111100000000000000000000000000000000000000000000000	Train	Dev
death penalty	ad0828c8fb6641ea4da767b2cd6a0bf3		nnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000001111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111110	Train	Dev
death penalty	3ee817f02aff393b6db990e1c0f22065		cccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	0000000000000011111110000000000000000000000000000000000000000000000000000	Test	
death penalty	6294c2a9c89bd37d06068986a7a402dc		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111000000000000000000000	Train	Dev
death penalty	b9976c9087aca12cb712c644d4cdef39		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111110000000000	Test	
death penalty	943882569cc333c2a181a40f001ded8b		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000000000000000011111111110000000000000000000000000000000000	Train	Dev
death penalty	864a019d84b020b631a153372660f752		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000000000000000000000000000000000000000011111111111111110000000000001111111111111000000000000000000111111111110	Train	Dev
death penalty	b22d6e0e4231709697bfde77b9e273b4		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110000000000000000000000000000000000001111110	Train	Dev
death penalty	ab51d2ccdddd4a356f93a1ea29eee52b		nnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000000000000000000001111111100000000000000000000000000000000001111111111111100000000111111110000000000000000000000000000000000000000	Train	Dev
