topic	sentence_hash	segment_count	segment_hash	stance	aspect	segment	inner	cross
cloning	6fb731ee815567f34c6039656df5eea1	0	fc2324a6a5dec98a267ad095e521b793	con	000000011111100000000000000000000000000000000000000000000000000000001111111111111111000000000000000000000		Test	
cloning	d7ac21577843e61e2c050cf3092fd8c8	0	4a661472f8e9556105ee7398a9981bc8	pro	0000000000000000000000000000000000000000000000000000000000000000000000000000		Train	Train
cloning	7583b74fdc585f638048e80423ab35fa	0	3b7ffee4b41e1b70b510b9ad440cfe7b	con	0000000000000000000000000000000000000000001111111		Train	Train
cloning	1809390d3828a566558edfc129c79a96	0	b7c6583264d53554906a39f064ca2d38	con	1111111111111100000000000000111111111111111000000000000000000000111111111111111110000000000000001111111		Dev	Train
cloning	0d420620dc1004df90f02e3f285fa85a	0	61520b2bba6a6a2be07baa8432be3d22	pro	00000000011111111111111111000000000000000000000000000000000000		Train	Train
cloning	c22cca38b52664745f44f4c5048dac6a	0	f6eaf500be4d0ec38540edad7019b51d	pro	000000000000000000000000000011111111111111100000000000000000		Train	Train
cloning	f48aa06e6b4c3f180199048be36225b9	0	16b95d877ecc41e74f6d51a656b1cd91	con	1111111111111000000000000000000000000000000000000000000001111111111		Test	
cloning	57a1b3973b4c3f5238b0413e8d9888fd	0	9113df4582acae2c2fdcdb2191c5ada6	pro	00000000000000000000000000001110000000000000001111111111111111100000000011111111		Train	Train
cloning	847f57c43aaf9c4513093cc06e4bd79b	0	90a8412fbb88d6e00d482d3fd8ca15d8	pro	00000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000001111111111111111		Train	Train
cloning	fb47c28ae340a3dc01060f9d0efed498	0	9778e61d93c2cca86e11fcca7c1ca3d6	pro	11111110000000000000000000000000000000000000000000000001111111		Test	
cloning	3402f9976d47ca2450c00d3073811cc3	0	be3ef2a36a41323f6d8aebb1d7bbc595	con	0000111000000000000000000000000000000001111111111111000001111111111111111110000000000011110000011110000000000000000000000		Train	Train
cloning	4e5c9152079976331b17bb07187a8e4f	0	9dc0b031b55d23b1885cb794dceba6f4	pro	0000000000000000000000011111000001111100000000000001111111111111111		Train	Train
cloning	5b3c62deb04c4815665f0a1d9bc45398	0	439493eafa8ae6c00a5033886b74c418	con	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000		Test	
cloning	5b3c62deb04c4815665f0a1d9bc45398	1	64001a2e4762dd592cb32b90d23d7cca	con	0001111111110000000000000000000000000000000000000000000000000000000000000000		Test	
cloning	ae65c5c0e04217ef2da0a2c1c43f508b	0	9394fc6310fbb8eba7e4cd51a7a35a04	pro	000000000000000000011111111111111111111111110000001111111111111111111		Train	Train
cloning	8461394444a8780c32944ff72a5722d3	0	0eced8b191aed2e9ea60b1d746be5962	pro	1111111111100000000000000000000000000000011111111111111000000000000000000000000000000111111111111111		Train	Train
cloning	272b45e5ef5fe2e68fd2a92c056daef4	0	68663e6f56d397541711cd3ed03a6c3d	pro	0000000000000000000000000000000000000000000000011111111111111111		Train	Train
cloning	272b45e5ef5fe2e68fd2a92c056daef4	1	ad467b70b52cdcb35d415aaafd60977e	pro	00000000000000011111111110		Train	Train
cloning	180bb4ae3d8fcc49b4ab34baeaa63c91	0	64e02a5a30cff80711778062d0137af5	con	000000000000000000000000000000000000000000000000000011111110000000000000000111100000000000111111000000000000000011111100000000000000000000000000000000000000111		Train	Train
cloning	d02f43c55d3919a10c4c90b5161657f5	0	185a8f1a07f57af9bbc0da8a1c962d63	pro	1111111111111111000000000000000		Train	Train
cloning	ad57a632f22e923a9b27b7c608a888c9	0	5ffc1ab83fc976b9f57c3feee494104a	con	00000000000000000000000001111111111111111		Train	Train
cloning	ad57a632f22e923a9b27b7c608a888c9	1	a3def59847bb152058c39348cd2f1d07	con	000000000000000000000000111111111111		Train	Train
cloning	9316d84f8627d02695238a02660bd038	0	dcd7e467fe771df20e36636829a56935	con	11111111111110000000000000000000000000000000000000		Train	Train
cloning	9316d84f8627d02695238a02660bd038	1	1141ae320de431b3767ad4bad4c031db	con	00000000000000000001111111111111000000000000		Train	Train
cloning	0ea42884942a10e859f63fe753429b2e	0	aa11aea7c5092992705e79af13d4ba11	pro	00000000000111111111100000000000000000000000000011111111111111111000000000000000000000000000000000000000000000000000000000000000000000111111		Train	Train
cloning	402d357dc0bd4adc837d4e3c0be65ba8	0	f3efb20434e0e345a8321c25b4ab5009	con	0000000000000000000000000000000000011111100000000000000000111111111		Train	Train
cloning	97e8f909edc025e22b77b68663b6c0e3	0	a8be2424311f59c266e177257b7dbedc	pro	000000000000000000000011111		Train	Train
cloning	e52ee33ff39db62c8110a7e8132d7382	0	77b6da1e2ad4443ba1e48d94e30870fb	pro	000000000000000000111111111110000000000000001111111111111111100000000000000000000000000000000000000000111100000000000011111100000000000000111111111111111110000000000000000000		Train	Train
cloning	2b0e2809be9ffab662ca03e872e091e7	0	8920c8750b60ba30b44a927690407eec	pro	111111111111111110000000000000000011111111111111111111000000000011111111111100000000001111111111111111111111100000000000111		Test	
cloning	77575c965107b138b53680ba0c1de70a	0	4cda167d94e8cd3a0bd384354397341c	con	00000000000000000000000000000000000000000000000000011111110000000000000000000000000000000000000		Test	
cloning	53df1b5fa8466066f36724d67b1fe298	0	ea6169418a7f1f850b2575653209916a	pro	00000000000000000000000000000111110000000000000000000000000000000000000000000000001111111111111111		Test	
cloning	633b86d51cb859d9872e388945317055	0	b80f9b8dc2cb7294cd9cbb4f85e061c9	con	111111111111111111110000000000000000000000000000000000000000000111111111111110		Train	Train
cloning	fd29e47fae76e986731525ee08376b57	0	2692fb3c3fb56f49e2da0a693798279e	pro	111111111111111111110000000000000000000000000000000000000000000111111111		Train	Train
cloning	fd29e47fae76e986731525ee08376b57	1	2d01b16f809377cf9872e6c062f5059e	pro	00000000000000000000000000000000000000000000000000000000000000000001111111111111111		Train	Train
cloning	3c6a8a2364f5ddb75c45cb245031c227	0	ee562688a75a9bddbe765bd4f47ed7d3	pro	000000000000000000000000000000011111110000011111100000000001111111100000000000000000000000000000000000000011111111111111111111111		Train	Train
cloning	3c6a8a2364f5ddb75c45cb245031c227	1	87a82abc867590ff2177a583a640b7d3	pro	000000000000000011111111000000000000000000000000000000000000000000000000111111111111000000000000000000000000000		Train	Train
cloning	23f4654fa0c24d99d70c03e3703e75ba	0	ddb3211fceea1c56e6b0fabbcd051dcc	pro	0000000000000000000000000011111111111110000000000000000000000000000000000000000000000000000000000000		Train	Train
cloning	522253e9f1a5659248873d3bca927f19	0	f8ed104f5525f87fccc26b7418e3388e	pro	1111111111000011111000001111111110000111111100000000000000000000111111111111111110000000000000000111111111111		Test	
cloning	eb624ffab2535145496a5bbb9defc136	0	55a5f4280697b53e804e5c51ef8f84d0	pro	0000000000000000000000000000000000011111000000000001111110000000000000000000000000000000111111110000011111111111111111110000000000000000		Test	
cloning	196705c7ed5eeac96f31ed5c3a2b575c	0	b41f2f3ee394dcab676d19436aa71864	con	00000000000001111111111111111111111000001111111111110000000000000000000000		Test	
cloning	8c04704b5dbf0a847d84224d4d897790	0	66f2a21452b962b8f112aa1e740fb04b	pro	000000000000000000000000000000000000000000000011111111111		Train	Train
cloning	f1ca6c29380cab74fffa78533a4c2af2	0	9516cc42f6f59d349497ea72ccece69c	con	0000000001110000000000000000000000000000111111111111000000000000001111110000000000000000000000000000000111111111111111111110000000001111110000011111000000000000000000000000000000000000000000001111111111111100000000000000		Train	Train
cloning	3d20fed1cfb62ea67e49f3a0add2f56d	0	733221913d08007816f8353946b0b8d2	con	00000000000000000000001111111110000000000000000111111111		Train	Train
cloning	e24dc28834def8914f6d81ae317e2430	0	61f787963a2f1275bfa38547fa3e4d58	pro	00000000000000000000000000000000000000000000011111111		Train	Train
cloning	cad0d290829fb9b1584b12aae64a5976	0	178f5d744cc85d105a5bf8bcf9ee76c1	pro	0000000000000000000000000000000111111111111111111000000000000000000000000000000000000000		Train	Train
cloning	5cf4614326fac496f996e4a037d41f6c	0	1e74ec0f43ee96e670c83d4c9cfe0621	pro	000000000000000000001111110000000000000000000000000000000000000001111111111		Train	Train
cloning	dfcd1bf436fc7c03e6abc698c42b5ade	0	4ea2a8e4536f88ba3b055f6d52316f3e	con	00000000000000000000001111111111111111111000000000000000001111111111111100000000000000000000000000000000000000000000000000000011111111110000111111		Train	Train
cloning	f254f23bc78e9f27b59ebf439aab2879	0	dc0c80dba9616d222f01c5cb1c88bcc1	con	0000000000000000000000000000000000000000000000000000000000001111111111111		Test	
cloning	aaf940e3419e0105c96817bd39b826c6	0	1007cff76e2738a708e04a866790b359	con	0000000000000001111111111111111		Dev	Train
cloning	278181b054b16f0f7928bd9f7382510c	0	9deae9cfcf2ca2dafd1cbf8a7602806f	pro	000000000001111111100000000000000000000000000000000011111000000000000000000111110011111111111100000000000000000000000000000000000000000011111111111111111		Train	Train
cloning	e345623e2b210a35d1853a3dd63f180c	0	de8bdc079515b996b6d17adaa3a4174b	con	000111111111111111000000111000000000000000000000000000111111111000000000000111111111111000000000000000000000001111		Test	
cloning	e5a9e66498e2ec13bae1487fd21f3a37	0	c16e58c7efb165e32d5c7d94836ff3d0	pro	111111111110000000000000000000000000000000011111111111111111111		Train	Train
cloning	560096d4554cc583823f1997968a9d21	0	d4d50be3e76fd3bdb651800d50bc4300	pro	000000000000000000000000000000000000000000000000000000000000000000000000111111111110000000000000000011111111111111110000000000000000000000000000000000000000000		Test	
cloning	c24b8a46f0f13ad425a4dad2407aa559	0	9fa99da9daf5023f210753403e2dadf0	con	11111110000000000000000000000000000000000000000000000111111111111111110000000000000000000000000000000000000000000000000000		Dev	Train
cloning	ace0249126a70e3666914df51ae49d7a	0	a3c804fb6d2c36d668173f3dada83312	con	0000000000000000000000000000000000000000000000000111110000000000000011111		Test	
cloning	696016faaee4ff0f08eb46b1c5dfe21c	0	db6c2c070088fce87059cbe9eed3ca93	pro	111111111111111100000000000000000111111111100000000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000011111111		Train	Train
cloning	ad898b016248ea5bffb6a829bd836fd4	0	ae0171bf6f6ce6d558c25050ab3d2474	con	000011111111111000000001111111111110000000111111		Train	Train
cloning	f44c60e8b8c85056f2d40266b0670ca5	0	9582a7c758ccb26ffa545776ea841537	con	000000000000000000011111111111110000000011111		Train	Train
cloning	0321c02a9b3dcdd5a1eecccc48d3d263	0	960dfb713bbc0bbf900bcccbe810f096	con	11111111111110000000000000000		Dev	Train
cloning	750e9e812c5ec9926d5483fb16226cc2	0	5a2847dd50da5d3eb320f99c9998ffe3	pro	000000000000000000001111111111111111111111110000000000000000001111111000000000000000000000000011111111000000000000000000000000		Train	Train
cloning	401072cdf18772e2ca6d7d121a70d2f0	0	93dd40cabe60ba77aa3e7b1ec83f153d	pro	00000000011111111111111111110000000000000011111111110000011111111111		Train	Train
cloning	c6085247943de2d276491a1f6f02e92c	0	72f44c0d2beeac3dc76ce1d0feb1343d	con	00000000000000000000011111100000000000000000000000000000000000000000000000000000000000000000000000000000		Test	
cloning	ac8d38271f4f64d5bf2136f5c3cad846	0	8bec57a6fdbf56ad21335bd422121c18	con	000000000000001111111000000000000000000000000000000000000000000000		Test	
cloning	0af584f719449c8be200a45ad9539938	0	d9745b3320d7ec2b13ada33427b0c64c	pro	0000000000000000000000000000000000000000001111111111111111110000000000000000000000000000000001111111111111		Dev	Train
cloning	e6717a83eca849fcf6c60b5283bd4b4f	0	18ef22ea5afa30ad004b6d84195f981d	pro	001111110000000000000000000011111111000000000000000000000000000000000000000000000000000000000000000		Train	Train
cloning	491b195183cfc0565ba62fffb4d2c44d	0	744f10feb010400b980e7f3f1a9d915b	con	00000000000000000000000000000000000000000000000000000001111111110000000000000001111111111111		Train	Train
cloning	11e32b23952b21a8d0423b63dcaebd23	0	a787a8efc22c868ea6f1225190bf66e7	pro	000000000000000000000000000000000001111111000000000000000000000000000000000000000000000000000000111111111000000000000		Train	Train
cloning	8950c0d6e11f80665193a707fa360f0d	0	873116a00c5687d7c48ea8342cf33a57	con	11111111110000000000001111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111		Dev	Train
cloning	c76929884648fa357e11ac43d5eb487d	0	8687d7622d8eb7fb823c7f2ba704af14	con	00000000000000000000000000000000000000000000000000000000000000000000000000011111111000000000000000000011111		Train	Train
cloning	234ac009a1d74b347b1c5609c98aa371	0	b5af411fdb00e5debff110e65b5c6f54	pro	0000000000000000000000000000011111111110000001111111111111		Train	Train
cloning	b5fcbecc644e7ae432264587d55bbdc1	0	87f1152b7ac45ac018747d1a74025068	con	0000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000000000		Train	Train
cloning	f9c375449c2002c4bd03ee388600e7ce	0	d590d9ea9f9c1e7b6c48a48f967b9b36	con	00000000111110000011111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111100000000000000000000000000000000000001111111111111111		Train	Train
cloning	9d4c16adc8a85ad0ead85b6873f2f06c	0	e34a6b5082341e4fe22f213d89a72bec	pro	000000000000000000001111000001111000000000000000000		Train	Train
cloning	9d4c16adc8a85ad0ead85b6873f2f06c	1	a4c62aafb3a27d6833f0f5e2a03ab5b6	pro	00000000001111110000111111111111		Train	Train
cloning	3480f4ea7eb5c3dfe8eafc866e945aed	0	ce0dd965a7e4cf70900f48af6a5ffcfb	con	0000000000000000000000000000000000000000000000000011111111111111111111		Train	Train
cloning	a3a6dfc28ac15bdabe699b00137215b9	0	c9e1d5ad63687319c4d2192bf578da76	con	00001111111111000000000000000000000000000000000000000000000000000000000000000		Test	
cloning	efef4cad47594720c08f4f4654e90ce8	0	54b655e64d6b74dc6d23fbd8911e2d5a	pro	11111111110000000000000000011111000000000000000111111111111000000000000000000000000000111111111000111111100000111111111111111110000000000000000011111111		Train	Train
cloning	273e67f358af789a80c3baff4f10f9f2	0	4bfed59bd51f1f4c0644ebe9e344d0e7	pro	1111111111111111110000000000000000000000000000000000000000000000000000000		Train	Train
cloning	2b5c64eb6fd53a3cd5daf55583958e8e	0	6cda4e25e1bfe19d6f7c5d9632215007	con	111100000000000000011111111111111111111		Train	Train
cloning	93450075c41d590351cf7906743fac12	0	4b77d8c5986ef7fe80fc09db2fbd1c3a	con	00000000000000000000000000000000111110000000001111111		Train	Train
cloning	c5f4ec28b8b3cba1f5b52d89536c62e0	0	ea0e6f726f9520960d13326e3c32b84a	con	0000000000000000000000000000000000011111111111111100000000000000000000000000000		Train	Train
cloning	d4b29d01c66fd71c50700803de483a02	0	bfa19eb537e41b7398c02d81fc31908d	pro	11111111111111111110000000000000000000011111111110000000000011111100000000000000000000000000000000000000000000000001111111111		Train	Train
cloning	2852250e920df038785b2e7cbc91de49	0	c00f5367c1a8c7aa3c48d8e3ac1c22ca	con	00000000000000000111111111111111111000000000000000000000000000000000000000000000000		Test	
cloning	4ab68ba4dd4345cfb5e05ec737faa12e	0	a6f34a5ec0def2bed4406c0711a5fb51	pro	00000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111		Train	Train
cloning	898c046a42d3206b7215978ef4deb4ef	0	0b41cba4807ecf642ed685badae1b1c4	pro	0000000000000000000000000000000001111110000011111111111110000000000000000000000000000000000000000000000000		Dev	Train
cloning	bb51b9541bfede56da3dd54ffec3cd97	0	475ab69fd6691b82366e34e8327fc834	pro	0000000000000000000111111111100000000000000000000000000000000000000000000000000000000000000		Test	
cloning	ee590147a6630467b76d208743449d92	0	d7d19db496e8e7ec7bdf187abc10b32e	con	00000000000000011111111111111111111110000000000011111		Train	Train
cloning	1eb3428e1ecc193387f727a3e5a99896	0	52d435eef6cee87b19505c010bc5f9e8	pro	00000000000000000000000000000000000000000000000000000000000001111111		Train	Train
cloning	cd7fc59e5d210b192aa8f54a51f587b1	0	3df0ae9aacd2af3788892f48b6a9a96f	con	000000000000000000000000000000000000000000001111111		Train	Train
cloning	bac5f8426a55a39a476667c6e6bc9cc7	0	56ba1d72eaf4cf181b29c192da59ad4e	pro	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111000000000000000000000		Train	Train
